session_id,customer_age,account_tenure_days,previous_purchases,product_category,items_in_cart,cart_value,treatment,completed_purchase,Y0,Y1
3113,35-44,34,4,Fashion,5,68.42,1,1,1,1
3114,35-44,310,0,Electronics,4,56.81,1,0,1,0
3115,25-34,110,1,Books & Media,2,59.22,1,1,0,1
3116,25-34,112,1,Sports & Outdoors,1,64.94,1,1,0,1
3117,18-24,168,0,Home & Garden,4,36.09,0,1,1,1
3118,25-34,282,2,Fashion,3,36.94,0,0,0,1
3119,25-34,19,1,Electronics,4,193.55,1,1,1,1
3120,45-54,62,0,Fashion,6,72.59,1,0,0,0
3121,25-34,150,4,Sports & Outdoors,4,92.68,1,0,0,0
3122,25-34,476,0,Books & Media,9,17.87,0,0,0,1
3123,45-54,122,0,Electronics,2,75.02,1,1,0,1
3124,25-34,119,0,Fashion,4,29.17,0,0,0,1
3125,45-54,80,2,Fashion,3,51.49,1,1,1,1
3126,25-34,90,0,Sports & Outdoors,5,88.34,1,1,1,1
3127,55+,259,2,Books & Media,2,44.03,0,1,1,0
3128,35-44,139,1,Home & Garden,2,20.76,0,1,1,1
3129,45-54,201,0,Home & Garden,6,108.36,1,1,0,1
3130,45-54,133,5,Fashion,2,93.69,1,0,1,0
3131,45-54,42,4,Fashion,3,40.06,0,1,1,1
3132,35-44,63,1,Fashion,4,37.96,0,0,0,1
3133,25-34,176,0,Home & Garden,4,58.34,1,1,0,1
3134,35-44,420,7,Electronics,6,68.01,1,0,0,0
3135,18-24,30,0,Home & Garden,3,65.62,1,0,0,0
3136,18-24,92,1,Home & Garden,4,58.99,1,0,1,0
3137,55+,70,6,Fashion,4,33.23,0,0,0,0
3138,25-34,115,0,Electronics,5,39.66,0,1,1,1
3139,45-54,122,2,Fashion,2,24.77,0,1,1,1
3140,25-34,127,2,Home & Garden,5,72.24,1,1,0,1
3141,18-24,331,0,Electronics,2,35.22,0,0,0,1
3142,35-44,181,0,Fashion,4,93.76,1,0,1,0
3143,25-34,228,0,Home & Garden,6,73.79,1,1,1,1
3144,25-34,589,1,Home & Garden,5,48.18,0,1,1,1
3145,25-34,164,4,Electronics,5,44.12,0,1,1,1
3146,35-44,85,6,Fashion,3,35.95,0,1,1,1
3147,25-34,216,1,Electronics,6,81.09,1,1,1,1
3148,45-54,110,5,Electronics,8,56.35,1,0,1,0
3149,25-34,224,2,Electronics,2,70.3,1,0,0,0
3150,25-34,201,0,Home & Garden,6,36.27,0,1,1,1
3151,25-34,225,2,Fashion,6,77.04,1,0,1,0
3152,25-34,210,1,Sports & Outdoors,6,41.25,0,1,1,1
3153,18-24,409,0,Fashion,3,49.47,0,1,1,0
3154,55+,7,0,Home & Garden,2,31.75,0,0,0,0
3155,35-44,236,4,Electronics,4,122.66,1,0,1,0
3156,25-34,236,0,Books & Media,3,73.52,1,0,0,0
3157,45-54,544,1,Home & Garden,6,43.78,0,0,0,1
3158,18-24,431,2,Home & Garden,2,28.58,0,0,0,0
3159,25-34,121,1,Sports & Outdoors,5,35.08,0,0,0,1
3160,35-44,130,4,Fashion,4,27.29,0,0,0,0
3161,45-54,101,6,Sports & Outdoors,5,59.57,1,1,1,1
3162,25-34,242,9,Fashion,5,52.13,1,0,1,0
3163,25-34,184,2,Fashion,4,37.21,0,1,1,1
3164,35-44,144,1,Books & Media,5,53.28,1,0,0,0
3165,25-34,94,1,Fashion,5,74.46,1,1,1,1
3166,35-44,65,0,Electronics,5,37.51,0,0,0,1
3167,25-34,179,4,Electronics,4,62.94,1,1,0,1
3168,35-44,124,2,Fashion,3,43.5,0,0,0,1
3169,25-34,153,12,Home & Garden,3,61.48,1,0,1,0
3170,55+,84,3,Electronics,5,57.03,1,1,1,1
3171,35-44,485,0,Fashion,3,77.53,1,0,0,0
3172,35-44,45,1,Electronics,7,39.03,0,1,1,1
3173,45-54,223,4,Electronics,4,35.55,0,0,0,1
3174,35-44,587,5,Home & Garden,2,62.94,1,1,0,1
3175,25-34,185,0,Electronics,4,39.43,0,0,0,0
3176,45-54,84,14,Sports & Outdoors,3,55.46,1,1,0,1
3177,18-24,130,2,Electronics,4,45.61,0,1,1,1
3178,35-44,318,0,Electronics,3,41.1,0,0,0,0
3179,45-54,160,5,Books & Media,2,17.93,0,1,1,0
3180,18-24,277,4,Fashion,6,63.11,1,0,1,0
3181,25-34,223,3,Home & Garden,6,81.94,1,1,0,1
3182,45-54,227,1,Sports & Outdoors,4,25.44,0,0,0,0
3183,45-54,47,3,Electronics,7,77.33,1,1,1,1
3184,25-34,230,1,Home & Garden,3,41.3,0,1,1,1
3185,18-24,37,2,Electronics,2,62.6,1,1,0,1
3186,18-24,153,10,Fashion,2,50.05,1,1,0,1
3187,45-54,412,6,Electronics,4,40.16,0,0,0,1
3188,25-34,413,3,Electronics,9,34.44,0,0,0,1
3189,35-44,75,0,Electronics,1,149.89,1,1,1,1
3190,25-34,27,0,Home & Garden,2,71.12,1,1,1,1
3191,35-44,183,1,Home & Garden,4,36.96,0,1,1,0
3192,18-24,401,0,Books & Media,3,27.76,0,0,0,0
3193,45-54,43,0,Home & Garden,4,68.34,1,0,0,0
3194,25-34,67,1,Electronics,6,63.32,1,0,1,0
3195,25-34,204,3,Electronics,5,42.91,0,0,0,0
3196,35-44,77,1,Home & Garden,2,40.06,0,0,0,1
3197,25-34,201,2,Fashion,6,65.87,1,1,0,1
3198,25-34,12,1,Books & Media,4,31.79,0,0,0,1
3199,25-34,102,0,Electronics,3,71.75,1,0,0,0
3200,25-34,45,5,Books & Media,2,37.75,0,1,1,1
3201,25-34,410,2,Sports & Outdoors,5,47.95,0,1,1,1
3202,45-54,89,5,Home & Garden,5,98.59,1,0,1,0
3203,18-24,94,3,Fashion,3,39.3,0,1,1,1
3204,35-44,116,1,Sports & Outdoors,4,56.5,1,0,1,0
3205,45-54,533,0,Fashion,6,52.31,1,0,0,0
3206,25-34,178,2,Fashion,2,78.33,1,1,1,1
3207,35-44,66,6,Electronics,4,29.91,0,1,1,1
3208,45-54,450,0,Home & Garden,6,39.07,0,0,0,0
3209,35-44,278,0,Books & Media,8,17.51,0,1,1,1
3210,25-34,138,5,Sports & Outdoors,5,46.5,0,1,1,1
3211,18-24,130,3,Fashion,6,36.93,0,0,0,1
3212,55+,139,0,Electronics,4,16.64,0,0,0,1
3213,25-34,224,3,Fashion,2,51.66,1,0,1,0
3214,18-24,359,1,Fashion,4,104.65,1,1,1,1
3215,35-44,566,3,Electronics,4,59.46,1,1,0,1
3216,35-44,356,4,Home & Garden,4,59.71,1,1,0,1
3217,55+,160,6,Sports & Outdoors,3,32.07,0,0,0,0
3218,35-44,402,0,Home & Garden,5,91.51,1,1,0,1
3219,45-54,84,0,Sports & Outdoors,3,31.8,0,0,0,1
3220,35-44,97,3,Electronics,2,177.36,1,1,0,1
3221,25-34,474,3,Sports & Outdoors,2,59.51,1,0,0,0
3222,25-34,99,2,Fashion,4,54.34,1,1,1,1
3223,35-44,138,7,Electronics,2,78.62,1,0,1,0
3224,18-24,175,0,Books & Media,7,20.31,0,0,0,1
3225,45-54,105,1,Electronics,3,78.28,1,1,0,1
3226,18-24,168,1,Home & Garden,2,71.21,1,1,0,1
3227,35-44,62,0,Fashion,8,60.1,1,1,0,1
3228,35-44,400,1,Electronics,2,54.81,1,0,0,0
3229,25-34,61,0,Fashion,4,100.91,1,0,1,0
3230,35-44,76,1,Home & Garden,8,37.46,0,0,0,1
3231,35-44,212,0,Electronics,3,34.04,0,0,0,1
3232,25-34,30,2,Fashion,5,70.57,1,0,0,0
3233,18-24,512,2,Electronics,8,85.83,1,1,1,1
3234,18-24,14,0,Home & Garden,4,36.04,0,0,0,1
3235,45-54,86,1,Fashion,4,25.33,0,1,1,1
3236,55+,26,1,Home & Garden,4,88.38,1,0,1,0
3237,25-34,78,1,Electronics,2,59.41,1,1,1,1
3238,35-44,247,0,Electronics,4,58.22,1,0,0,0
3239,55+,77,2,Books & Media,5,69.65,1,0,0,0
3240,25-34,82,0,Books & Media,6,90.49,1,1,1,1
3241,25-34,352,4,Books & Media,2,9.57,0,0,0,0
3242,55+,171,2,Electronics,5,66.03,1,0,0,0
3243,25-34,468,8,Home & Garden,3,21.65,0,1,1,0
3244,45-54,86,1,Fashion,3,90.11,1,1,0,1
3245,35-44,69,0,Fashion,6,64.7,1,0,0,0
3246,55+,370,3,Electronics,6,95.85,1,1,1,1
3247,18-24,331,2,Sports & Outdoors,2,124.43,1,1,1,1
3248,55+,68,2,Fashion,5,51.82,1,0,1,0
3249,55+,130,0,Fashion,2,48.81,0,0,0,0
3250,25-34,244,4,Electronics,4,75.5,1,0,1,0
3251,35-44,79,1,Electronics,4,19.25,0,1,1,1
3252,35-44,106,3,Books & Media,2,62.81,1,1,1,1
3253,45-54,207,8,Sports & Outdoors,6,95.72,1,1,1,1
3254,25-34,134,1,Fashion,3,37.48,0,1,1,1
3255,35-44,115,1,Books & Media,5,94.31,1,1,1,1
3256,35-44,133,3,Sports & Outdoors,5,35.93,0,0,0,1
3257,35-44,363,0,Home & Garden,3,88.19,1,0,1,0
3258,55+,11,0,Fashion,3,35.88,0,0,0,0
3259,45-54,440,1,Fashion,4,22.08,0,0,0,1
3260,25-34,287,8,Home & Garden,4,46.47,0,1,1,1
3261,18-24,216,3,Fashion,5,41.18,0,1,1,0
3262,25-34,249,2,Electronics,4,38.55,0,1,1,1
3263,45-54,233,1,Sports & Outdoors,3,35.72,0,0,0,0
3264,25-34,160,1,Sports & Outdoors,1,32.24,0,1,1,0
3265,35-44,111,0,Electronics,2,100.86,1,1,0,1
3266,25-34,520,1,Fashion,2,81.5,1,0,0,0
3267,25-34,178,0,Books & Media,4,59.96,1,1,1,1
3268,45-54,38,0,Electronics,4,117.71,1,1,1,1
3269,35-44,75,2,Electronics,6,43.29,0,0,0,0
3270,25-34,46,0,Fashion,3,43.87,0,0,0,1
3271,18-24,102,3,Fashion,4,78.3,1,1,0,1
3272,35-44,94,2,Fashion,5,63.13,1,0,1,0
3273,25-34,193,0,Fashion,5,46.75,0,0,0,0
3274,55+,370,1,Home & Garden,4,81.56,1,1,0,1
3275,55+,81,0,Electronics,2,49.47,0,1,1,0
3276,25-34,68,13,Electronics,7,72.12,1,1,1,1
3277,35-44,388,2,Electronics,4,71.49,1,0,0,0
3278,35-44,116,0,Fashion,5,90.01,1,0,1,0
3279,55+,193,1,Fashion,6,46.38,0,0,0,1
3280,18-24,45,0,Home & Garden,3,72.37,1,1,0,1
3281,18-24,220,0,Fashion,6,58.47,1,1,1,1
3282,35-44,197,5,Books & Media,3,27.95,0,1,1,1
3283,18-24,105,1,Books & Media,5,23.54,0,1,1,1
3284,35-44,71,11,Electronics,3,38.63,0,0,0,0
3285,18-24,19,0,Electronics,4,58.77,1,0,1,0
3286,18-24,154,0,Electronics,3,33.78,0,1,1,1
3287,45-54,50,0,Electronics,3,72.47,1,1,1,1
3288,55+,246,0,Sports & Outdoors,2,58.46,1,0,0,0
3289,18-24,297,2,Electronics,2,26.5,0,1,1,1
3290,45-54,139,2,Sports & Outdoors,3,48.94,0,0,0,1
3291,45-54,318,0,Fashion,7,39.93,0,0,0,0
3292,45-54,244,1,Electronics,3,75.83,1,1,1,1
3293,18-24,260,0,Home & Garden,2,43.85,0,1,1,1
3294,45-54,225,3,Electronics,4,51.88,1,0,0,0
3295,25-34,226,0,Fashion,3,78.13,1,0,0,0
3296,55+,45,0,Books & Media,5,20.46,0,1,1,0
3297,25-34,472,8,Fashion,4,86.24,1,1,0,1
3298,55+,216,0,Electronics,2,40.18,0,0,0,1
3299,35-44,45,3,Fashion,5,72.66,1,1,1,1
3300,35-44,200,2,Fashion,7,30.46,0,0,0,0
3301,45-54,45,2,Home & Garden,5,111.93,1,1,0,1
3302,25-34,547,0,Electronics,7,62.31,1,1,1,1
3303,25-34,420,1,Fashion,4,79.01,1,1,0,1
3304,25-34,485,0,Sports & Outdoors,5,50.36,1,1,1,1
3305,35-44,192,2,Home & Garden,2,64.01,1,1,0,1
3306,35-44,77,6,Electronics,6,69.84,1,0,1,0
3307,18-24,185,0,Electronics,3,37.69,0,0,0,0
3308,18-24,41,9,Books & Media,2,57.57,1,1,1,1
3309,45-54,195,1,Books & Media,3,21.32,0,0,0,1
3310,35-44,70,0,Books & Media,7,19.81,0,1,1,1
3311,18-24,307,1,Electronics,3,63.8,1,0,0,0
3312,55+,231,4,Fashion,7,47.12,0,1,1,1
3313,45-54,379,4,Fashion,4,64.39,1,1,0,1
3314,25-34,49,6,Fashion,8,50.58,1,0,1,0
3315,18-24,51,2,Fashion,4,100.26,1,0,1,0
3316,18-24,387,2,Fashion,6,51.82,1,1,0,1
3317,18-24,170,6,Electronics,3,52.89,1,0,0,0
3318,25-34,95,12,Home & Garden,8,47.29,0,0,0,0
3319,35-44,148,13,Electronics,5,51.19,1,0,0,0
3320,55+,127,7,Sports & Outdoors,3,23.42,0,1,1,1
3321,35-44,216,4,Electronics,3,43.34,0,1,1,1
3322,18-24,307,1,Books & Media,7,14.07,0,0,0,1
3323,45-54,224,2,Sports & Outdoors,3,76.79,1,1,1,1
3324,18-24,87,5,Electronics,4,83.85,1,1,1,1
3325,45-54,182,1,Electronics,3,39.61,0,1,1,1
3326,35-44,307,0,Home & Garden,4,34.68,0,0,0,0
3327,45-54,42,1,Books & Media,5,34.43,0,1,1,0
3328,35-44,453,1,Fashion,4,53.48,1,1,0,1
3329,45-54,119,5,Fashion,4,55.47,1,0,1,0
3330,25-34,315,1,Books & Media,4,7.78,0,1,1,0
3331,35-44,193,0,Sports & Outdoors,6,21.3,0,1,1,1
3332,18-24,176,4,Fashion,4,72.94,1,1,1,1
3333,25-34,206,0,Books & Media,5,77.29,1,0,0,0
3334,18-24,146,0,Home & Garden,3,97.79,1,1,1,1
3335,55+,234,0,Fashion,4,87.24,1,1,0,1
3336,25-34,106,3,Home & Garden,3,30.1,0,0,0,0
3337,45-54,147,1,Sports & Outdoors,4,61.13,1,0,1,0
3338,25-34,193,2,Home & Garden,5,62.55,1,0,1,0
3339,25-34,108,1,Fashion,4,63.65,1,1,1,1
3340,35-44,158,2,Books & Media,4,35.81,0,1,1,1
3341,45-54,227,1,Home & Garden,4,76.12,1,1,1,1
3342,35-44,182,8,Fashion,2,35.88,0,0,0,1
3343,25-34,399,7,Fashion,8,36.4,0,1,1,1
3344,35-44,22,1,Fashion,3,21.9,0,0,0,1
3345,35-44,14,4,Home & Garden,7,147.74,1,1,0,1
3346,35-44,263,3,Fashion,6,81.44,1,0,1,0
3347,25-34,104,0,Fashion,4,47.11,0,0,0,1
3348,25-34,88,3,Books & Media,5,34.09,0,1,1,1
3349,25-34,271,4,Books & Media,4,25.67,0,0,0,0
3350,25-34,85,3,Books & Media,1,35.68,0,1,1,0
3351,25-34,424,1,Home & Garden,3,64.67,1,0,0,0
3352,18-24,110,6,Electronics,3,37.74,0,0,0,0
3353,25-34,151,15,Books & Media,2,5.56,0,1,1,1
3354,45-54,257,1,Fashion,6,37.44,0,1,1,1
3355,55+,180,0,Books & Media,4,22.73,0,0,0,0
3356,25-34,527,1,Books & Media,6,30.03,0,1,1,0
3357,35-44,83,0,Fashion,9,85.6,1,1,1,1
3358,35-44,106,0,Fashion,7,46.08,0,0,0,0
3359,45-54,64,2,Fashion,7,88.4,1,1,0,1
3360,25-34,115,4,Books & Media,3,26.82,0,0,0,0
3361,55+,341,5,Fashion,2,62.47,1,0,1,0
3362,25-34,175,7,Electronics,6,71.06,1,0,0,0
3363,25-34,33,0,Sports & Outdoors,3,41.52,0,0,0,0
3364,18-24,112,4,Books & Media,7,35.82,0,1,1,0
3365,45-54,116,0,Books & Media,4,46.06,0,0,0,1
3366,25-34,389,0,Electronics,6,62.62,1,0,1,0
3367,55+,51,0,Sports & Outdoors,4,95.63,1,1,0,1
3368,35-44,237,2,Books & Media,3,30.57,0,0,0,0
3369,55+,281,0,Electronics,3,82.19,1,0,1,0
3370,25-34,332,1,Books & Media,4,27.43,0,1,1,1
3371,25-34,141,1,Home & Garden,3,36.71,0,1,1,0
3372,25-34,223,1,Home & Garden,2,38.43,0,1,1,1
3373,18-24,184,6,Fashion,5,65.56,1,1,0,1
3374,35-44,104,2,Fashion,7,71.96,1,0,0,0
3375,18-24,82,1,Electronics,4,49.74,0,1,1,0
3376,35-44,323,0,Books & Media,3,93.54,1,1,0,1
3377,25-34,220,6,Electronics,9,71.11,1,0,1,0
3378,25-34,145,2,Sports & Outdoors,5,75.87,1,1,0,1
3379,18-24,619,0,Sports & Outdoors,1,59.27,1,0,0,0
3380,25-34,168,6,Fashion,6,29.86,0,0,0,1
3381,25-34,150,0,Home & Garden,2,94.89,1,1,0,1
3382,25-34,247,14,Fashion,4,26.97,0,0,0,0
3383,45-54,90,0,Home & Garden,3,31.86,0,0,0,0
3384,35-44,381,0,Fashion,4,57.83,1,1,1,1
3385,35-44,724,5,Electronics,3,45.44,0,0,0,1
3386,25-34,47,0,Books & Media,1,73.15,1,1,0,1
3387,55+,364,0,Home & Garden,3,30.02,0,0,0,0
3388,18-24,21,0,Books & Media,3,34.2,0,1,1,0
3389,25-34,255,2,Electronics,5,59.78,1,0,1,0
3390,55+,153,2,Home & Garden,3,56.4,1,1,0,1
3391,35-44,147,5,Home & Garden,5,121.4,1,1,1,1
3392,35-44,145,3,Books & Media,3,39.1,0,1,1,0
3393,25-34,58,5,Electronics,3,98.76,1,0,1,0
3394,35-44,218,0,Electronics,8,78.97,1,0,0,0
3395,18-24,145,3,Electronics,8,67.65,1,1,1,1
3396,35-44,133,3,Fashion,4,68.73,1,0,0,0
3397,35-44,106,3,Sports & Outdoors,4,43.59,0,0,0,1
3398,35-44,38,10,Books & Media,2,78.4,1,0,1,0
3399,25-34,191,0,Home & Garden,2,76.76,1,0,1,0
3400,35-44,296,2,Books & Media,5,53.39,1,0,1,0
3401,45-54,190,1,Fashion,5,29.12,0,0,0,1
3402,18-24,93,5,Home & Garden,3,66.82,1,1,0,1
3403,35-44,27,0,Electronics,4,51.53,1,0,1,0
3404,45-54,34,15,Books & Media,2,6.76,0,0,0,1
3405,45-54,297,0,Fashion,3,79.05,1,1,1,1
3406,25-34,193,11,Books & Media,2,53.84,1,1,0,1
3407,25-34,386,2,Electronics,4,70.22,1,1,1,1
3408,25-34,196,9,Fashion,6,31.34,0,0,0,1
3409,35-44,68,1,Electronics,7,81.06,1,0,0,0
3410,25-34,110,0,Fashion,8,58.41,1,0,1,0
3411,25-34,151,3,Books & Media,3,62.87,1,0,0,0
3412,35-44,252,5,Books & Media,2,62.24,1,0,0,0
3413,18-24,225,0,Electronics,4,70.3,1,0,1,0
3414,45-54,66,0,Fashion,4,71.42,1,0,1,0
3415,25-34,86,0,Electronics,4,40.7,0,0,0,0
3416,18-24,133,0,Fashion,3,31.1,0,0,0,1
3417,45-54,107,1,Electronics,1,101.27,1,1,0,1
3418,35-44,251,2,Books & Media,4,55.15,1,1,1,1
3419,35-44,49,5,Books & Media,4,14.77,0,0,0,0
3420,45-54,164,1,Home & Garden,2,46.08,0,0,0,1
3421,45-54,26,3,Electronics,4,73.03,1,1,1,1
3422,35-44,168,5,Fashion,3,60.85,1,1,0,1
3423,25-34,126,0,Fashion,6,43.89,0,1,1,1
3424,55+,37,8,Home & Garden,2,65.02,1,1,0,1
3425,25-34,651,0,Electronics,1,47.02,0,0,0,1
3426,25-34,164,0,Books & Media,8,59.09,1,1,1,1
3427,25-34,187,1,Home & Garden,4,81.56,1,1,0,1
3428,55+,183,0,Fashion,2,40.07,0,0,0,0
3429,35-44,383,6,Electronics,2,96.49,1,1,1,1
3430,35-44,381,0,Books & Media,1,35.15,0,0,0,1
3431,25-34,124,1,Home & Garden,4,49.77,0,1,1,1
3432,55+,396,0,Books & Media,4,44.57,0,0,0,0
3433,45-54,340,5,Sports & Outdoors,1,53.32,1,1,0,1
3434,35-44,199,1,Sports & Outdoors,3,49.93,0,0,0,1
3435,25-34,244,0,Electronics,5,74.41,1,0,1,0
3436,25-34,137,7,Sports & Outdoors,8,72.47,1,0,1,0
3437,55+,193,0,Home & Garden,4,147.72,1,0,0,0
3438,25-34,195,4,Fashion,5,52.07,1,1,0,1
3439,55+,135,2,Fashion,3,85.23,1,1,1,1
3440,45-54,123,5,Books & Media,5,17.57,0,0,0,1
3441,35-44,71,2,Fashion,3,50.52,1,0,1,0
3442,25-34,244,0,Sports & Outdoors,3,114.28,1,0,0,0
3443,45-54,161,0,Electronics,4,70.1,1,1,1,1
3444,25-34,73,2,Home & Garden,4,96.76,1,1,1,1
3445,45-54,71,1,Home & Garden,2,38.24,0,1,1,1
3446,25-34,144,6,Electronics,2,68.82,1,0,0,0
3447,25-34,48,0,Fashion,6,49.08,0,1,1,0
3448,25-34,211,2,Home & Garden,3,26.21,0,0,0,1
3449,25-34,208,2,Books & Media,6,35.34,0,1,1,1
3450,45-54,177,3,Electronics,2,92.25,1,1,0,1
3451,55+,120,0,Home & Garden,7,72.37,1,0,0,0
3452,45-54,471,2,Electronics,3,39.27,0,1,1,1
3453,35-44,260,4,Fashion,7,108.33,1,1,0,1
3454,25-34,36,11,Fashion,9,45.27,0,1,1,1
3455,55+,357,0,Electronics,4,87.48,1,1,0,1
3456,55+,104,2,Home & Garden,3,77.35,1,1,0,1
3457,35-44,223,0,Electronics,2,43.24,0,1,1,1
3458,45-54,66,1,Fashion,5,36.78,0,1,1,0
3459,45-54,223,4,Fashion,4,64.91,1,1,1,1
3460,25-34,24,2,Sports & Outdoors,2,91.18,1,1,0,1
3461,35-44,190,1,Home & Garden,4,102.48,1,0,0,0
3462,55+,336,1,Home & Garden,5,64.03,1,0,1,0
3463,18-24,151,7,Fashion,7,54.55,1,1,0,1
3464,35-44,248,5,Sports & Outdoors,3,89.6,1,1,0,1
3465,25-34,186,2,Electronics,5,62.84,1,0,1,0
3466,35-44,280,1,Books & Media,4,36.96,0,0,0,1
3467,45-54,169,7,Electronics,3,67.57,1,1,1,1
3468,18-24,312,6,Electronics,5,24.12,0,1,1,0
3469,55+,195,1,Electronics,4,61.26,1,1,0,1
3470,45-54,406,1,Home & Garden,5,35.09,0,0,0,0
3471,25-34,183,1,Electronics,5,93.26,1,1,0,1
3472,45-54,30,2,Sports & Outdoors,2,47.5,0,0,0,1
3473,55+,90,4,Books & Media,6,21.32,0,0,0,0
3474,25-34,571,1,Fashion,6,58.01,1,0,1,0
3475,25-34,275,7,Books & Media,4,50.56,1,0,0,0
3476,55+,132,0,Electronics,4,64.94,1,0,1,0
3477,35-44,104,0,Books & Media,1,5.0,0,0,0,0
3478,35-44,70,2,Books & Media,6,62.38,1,0,1,0
3479,18-24,79,2,Fashion,3,59.81,1,0,0,0
3480,25-34,382,1,Fashion,3,43.3,0,1,1,1
3481,35-44,22,1,Electronics,7,50.0,0,0,0,1
3482,25-34,68,1,Home & Garden,5,63.52,1,1,0,1
3483,25-34,279,0,Electronics,7,63.22,1,0,1,0
3484,25-34,479,3,Fashion,5,32.21,0,0,0,1
3485,35-44,139,2,Fashion,3,44.87,0,1,1,1
3486,45-54,279,6,Electronics,5,76.02,1,0,1,0
3487,55+,156,0,Sports & Outdoors,2,29.24,0,1,1,0
3488,45-54,116,3,Books & Media,3,29.7,0,1,1,0
3489,25-34,57,1,Sports & Outdoors,6,62.86,1,0,1,0
3490,25-34,207,2,Electronics,2,53.67,1,0,1,0
3491,35-44,324,1,Fashion,5,48.47,0,0,0,0
3492,45-54,249,0,Fashion,3,65.05,1,1,1,1
3493,25-34,202,2,Sports & Outdoors,4,56.59,1,0,1,0
3494,35-44,125,2,Books & Media,3,28.09,0,1,1,1
3495,25-34,372,3,Books & Media,4,148.61,1,1,1,1
3496,35-44,591,0,Sports & Outdoors,6,74.64,1,1,1,1
3497,25-34,331,1,Electronics,4,80.24,1,1,1,1
3498,55+,163,2,Books & Media,3,22.65,0,0,0,1
3499,25-34,277,0,Fashion,1,74.77,1,0,1,0
3500,55+,295,9,Books & Media,5,26.28,0,0,0,0
3501,18-24,134,0,Home & Garden,3,64.75,1,0,1,0
3502,25-34,46,0,Electronics,6,60.98,1,0,1,0
3503,25-34,21,2,Electronics,4,43.17,0,0,0,1
3504,45-54,347,1,Electronics,2,68.87,1,0,0,0
3505,35-44,508,3,Home & Garden,4,111.1,1,1,1,1
3506,35-44,108,7,Fashion,6,77.23,1,1,1,1
3507,35-44,997,2,Home & Garden,3,17.38,0,0,0,1
3508,25-34,386,0,Fashion,4,40.35,0,1,1,1
3509,25-34,253,2,Books & Media,6,15.14,0,0,0,0
3510,35-44,31,7,Fashion,5,64.55,1,0,0,0
3511,18-24,119,2,Electronics,3,44.2,0,0,0,1
3512,45-54,120,0,Fashion,6,60.84,1,1,1,1
3513,25-34,93,1,Fashion,4,32.36,0,0,0,1
3514,35-44,167,0,Fashion,2,64.94,1,1,1,1
3515,35-44,124,5,Fashion,3,68.88,1,0,1,0
3516,45-54,188,9,Home & Garden,2,86.75,1,0,0,0
3517,25-34,350,2,Sports & Outdoors,4,17.38,0,0,0,0
3518,35-44,49,2,Sports & Outdoors,5,40.56,0,0,0,1
3519,35-44,25,1,Electronics,3,75.81,1,1,0,1
3520,18-24,91,4,Fashion,5,44.73,0,1,1,0
3521,18-24,55,8,Fashion,5,96.39,1,1,1,1
3522,45-54,507,0,Books & Media,3,48.3,0,0,0,0
3523,45-54,66,5,Home & Garden,5,119.26,1,0,0,0
3524,45-54,224,1,Home & Garden,3,40.54,0,1,1,1
3525,35-44,134,9,Fashion,4,54.08,1,1,1,1
3526,35-44,149,3,Home & Garden,2,51.82,1,0,0,0
3527,35-44,316,1,Electronics,7,86.94,1,1,1,1
3528,25-34,271,1,Electronics,4,67.68,1,0,0,0
3529,25-34,218,1,Electronics,1,84.81,1,0,0,0
3530,55+,119,0,Books & Media,7,65.33,1,0,1,0
3531,25-34,146,1,Electronics,3,52.62,1,0,1,0
3532,25-34,39,1,Fashion,5,43.51,0,0,0,0
3533,35-44,379,2,Electronics,4,82.44,1,1,1,1
3534,35-44,50,3,Books & Media,2,32.19,0,0,0,0
3535,45-54,58,2,Books & Media,5,26.34,0,0,0,1
3536,35-44,18,0,Books & Media,2,7.43,0,0,0,1
3537,25-34,143,2,Fashion,2,73.8,1,1,1,1
3538,55+,281,4,Fashion,8,75.85,1,1,1,1
3539,45-54,217,0,Books & Media,3,85.99,1,0,1,0
3540,35-44,333,1,Fashion,1,68.99,1,1,1,1
3541,25-34,30,1,Electronics,8,122.99,1,1,0,1
3542,25-34,275,2,Sports & Outdoors,6,71.62,1,0,0,0
3543,18-24,315,0,Fashion,4,44.15,0,1,1,1
3544,25-34,269,0,Electronics,6,78.32,1,1,0,1
3545,35-44,96,0,Fashion,3,38.67,0,1,1,0
3546,35-44,63,2,Books & Media,6,95.04,1,0,0,0
3547,25-34,620,1,Books & Media,4,54.3,1,1,1,1
3548,18-24,147,2,Electronics,3,69.04,1,0,1,0
3549,25-34,252,0,Electronics,5,74.84,1,0,1,0
3550,25-34,153,1,Sports & Outdoors,5,80.56,1,1,0,1
3551,35-44,37,0,Electronics,4,70.52,1,0,1,0
3552,25-34,355,1,Electronics,4,50.27,1,1,1,1
3553,35-44,296,0,Home & Garden,2,26.8,0,0,0,0
3554,45-54,279,3,Home & Garden,6,101.96,1,0,0,0
3555,55+,79,1,Books & Media,3,23.05,0,0,0,0
3556,35-44,473,0,Electronics,3,75.44,1,0,1,0
3557,35-44,71,1,Books & Media,2,35.82,0,1,1,0
3558,18-24,210,2,Home & Garden,7,99.17,1,1,0,1
3559,45-54,47,3,Books & Media,4,27.66,0,1,1,1
3560,25-34,49,0,Books & Media,3,11.82,0,0,0,1
3561,35-44,229,2,Electronics,3,133.83,1,1,0,1
3562,55+,341,6,Fashion,5,46.34,0,0,0,0
